,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
5887,27.0,2,5,2,2,1
5888,15.0,2,4,10,4,1
5889,19.0,2,10,1,4,1
5890,18.0,2,10,2,4,1
5891,5.0,0,9,10,0,1
5892,5.0,2,8,1,0,1
5893,18.0,12,5,10,0,1
5894,18.0,2,4,1,0,0
5895,19.0,2,2,2,2,1
5896,19.0,24,8,1,0,1
5897,5.0,7,5,2,2,1
5899,18.0,2,3,3,2,1
5900,18.0,2,4,2,4,1
5901,15.0,2,5,10,4,1
5902,9.0,2,8,1,4,0
5903,9.0,2,8,10,2,1
5904,19.0,2,4,9,0,1
5905,15.0,2,1,10,3,0
5906,15.0,24,6,10,0,0
5907,15.0,24,1,10,0,1
5908,15.0,24,6,10,0,0
5909,15.0,24,1,10,0,0
5910,15.0,24,5,10,0,0
5911,15.0,24,1,10,0,1
5912,15.0,24,6,10,0,0
5913,15.0,24,1,10,0,0
5914,18.0,24,1,10,0,1
5915,15.0,24,1,10,0,0
5916,15.0,24,6,10,0,0
5917,15.0,24,5,10,0,0
5918,15.0,24,1,10,0,0
5919,27.0,14,6,10,2,0
5920,15.0,24,5,10,0,0
5922,15.0,24,6,10,2,0
5924,19.0,16,4,1,0,1
5925,18.0,14,10,1,0,1
5926,18.0,2,5,10,0,1
5927,19.0,24,7,1,0,1
5928,18.0,14,5,10,2,1
5929,15.0,24,1,10,0,1
5930,18.0,14,3,1,0,1
5931,18.0,14,5,6,0,1
5934,18.0,10,1,6,0,0
5935,15.0,14,5,10,0,0
5936,18.0,2,3,2,0,1
5937,18.0,24,3,1,0,1
5938,18.0,14,1,6,0,1
5939,27.0,17,6,1,0,0
5940,10.0,14,4,1,0,0
5941,15.0,24,8,10,0,1
5942,9.0,14,2,10,0,1
5943,18.0,2,4,2,0,0
5944,5.0,10,6,1,2,0
5945,19.0,2,10,1,0,1
5946,5.0,2,5,1,4,1
5947,9.0,2,6,1,4,1
5948,15.0,2,7,10,4,0
5949,18.0,12,1,10,0,1
5950,15.0,2,7,10,4,0
5951,15.0,2,4,10,4,0
5952,15.0,2,3,1,4,0
5954,9.0,2,7,1,4,1
5955,5.0,2,8,1,0,0
5956,18.0,10,5,10,0,1
5958,15.0,24,1,10,0,0
5959,18.0,14,5,10,0,1
5960,18.0,24,1,2,0,0
5961,15.0,24,1,10,0,0
5962,15.0,24,3,10,0,0
5963,15.0,12,5,10,0,0
5964,15.0,14,5,15,0,0
5965,27.0,15,6,7,0,0
5966,1.0,12,5,10,0,0
5967,18.0,14,5,10,0,0
5968,18.0,14,1,10,0,1
5969,18.0,14,5,10,0,1
5970,18.0,24,4,10,2,1
5971,27.0,10,8,1,0,1
5972,18.0,24,1,3,0,1
5973,18.0,12,1,10,0,1
5974,15.0,2,5,10,4,0
5975,19.0,24,5,10,0,0
5976,15.0,14,5,10,0,0
5977,18.0,24,8,1,0,1
5978,18.0,10,1,3,2,0
5979,18.0,2,3,9,0,1
5981,15.0,14,5,10,0,0
5982,18.0,2,1,1,4,0
5983,5.0,10,5,2,0,0
5984,15.0,12,1,10,0,0
5985,5.0,2,2,1,0,0
5986,15.0,24,1,11,0,0
5987,15.0,14,1,10,0,0
5990,19.0,12,5,3,0,0
5991,9.0,14,5,6,0,1
5993,9.0,14,1,6,0,1
5995,9.0,14,6,11,0,0
5996,18.0,12,1,10,0,0
5999,27.0,2,4,2,0,0
6000,18.0,24,4,1,0,1
6001,27.0,10,6,3,0,0
6002,9.0,24,8,1,0,1
6003,9.0,14,8,10,0,0
6005,18.0,14,3,10,0,1
6006,9.0,14,8,10,2,1
6007,19.0,24,2,2,0,0
6008,15.0,2,4,10,4,0
6009,25.0,2,1,2,4,1
6012,19.0,14,10,3,0,1
6013,18.0,4,4,10,2,1
6014,19.0,21,10,1,0,1
6016,25.0,21,10,1,0,1
6017,20.0,8,10,1,0,1
6018,18.0,12,4,1,0,0
6020,18.0,24,3,1,0,0
6021,9.0,14,8,1,0,1
6022,15.0,24,1,10,0,0
6023,19.0,12,8,3,0,1
6024,18.0,24,4,1,0,1
6025,19.0,2,10,9,0,1
6028,9.0,2,8,2,2,0
6029,18.0,12,3,1,0,1
6031,18.0,8,3,3,0,1
6032,9.0,2,8,3,0,1
6033,19.0,2,2,3,2,1
6036,9.0,14,8,2,0,1
6037,15.0,2,1,10,4,0
6038,18.0,2,3,2,4,1
6039,15.0,2,1,10,4,0
6040,15.0,2,10,3,4,0
6041,15.0,2,3,10,4,0
6043,18.0,14,3,1,0,1
6045,18.0,24,4,1,0,0
6047,27.0,24,6,10,0,0
6048,15.0,23,8,10,0,1
6049,2.0,24,8,6,0,0
6051,18.0,24,4,1,0,0
6052,9.0,24,2,6,0,0
6053,19.0,24,1,10,0,0
6054,19.0,12,10,3,0,0
6055,18.0,14,3,1,0,1
6056,27.0,21,6,6,2,1
6057,19.0,14,4,6,0,1
6059,18.0,12,4,10,0,1
6060,18.0,14,8,11,0,0
6063,18.0,24,3,3,0,1
6064,18.0,10,4,2,0,0
6067,9.0,14,7,10,3,1
6069,18.0,13,4,10,0,0
6071,18.0,14,3,2,0,1
6072,15.0,24,1,10,0,0
6073,26.0,24,6,10,0,1
6074,9.0,2,8,1,0,0
6075,15.0,13,4,10,0,0
6076,9.0,12,8,1,0,1
6077,18.0,2,3,2,0,1
6078,15.0,2,5,10,4,0
6079,15.0,2,8,10,4,0
6080,15.0,2,10,10,4,0
6081,15.0,2,3,1,4,0
6083,5.0,14,1,2,0,0
6084,27.0,12,6,10,0,0
6085,10.0,2,8,1,3,1
6086,15.0,2,1,10,4,0
6087,15.0,2,3,10,4,0
6088,5.0,23,5,10,0,0
6089,27.0,24,6,10,0,1
6091,18.0,12,4,1,0,0
6092,5.0,10,1,6,0,1
6093,19.0,24,2,2,0,1
6094,5.0,14,1,6,0,0
6095,19.0,12,10,9,0,0
6096,5.0,14,5,9,0,1
6097,15.0,12,8,10,0,1
6098,27.0,10,6,10,0,0
6099,5.0,14,5,1,0,0
6101,5.0,2,5,1,0,0
6102,20.0,14,2,1,0,0
6103,25.0,14,10,3,0,0
6105,12.0,14,4,10,0,0
6106,12.0,24,2,10,0,0
6107,27.0,14,10,13,0,1
6108,19.0,14,2,1,0,0
6109,18.0,14,3,3,0,0
6111,15.0,14,5,10,0,0
6113,18.0,14,3,10,0,1
6114,5.0,14,1,10,0,0
6115,18.0,14,4,1,0,0
6116,19.0,24,10,9,0,0
6117,27.0,10,6,1,0,1
6119,18.0,14,4,3,0,0
6120,9.0,24,8,2,2,1
6123,5.0,14,5,1,0,0
6124,18.0,14,4,10,0,0
6125,9.0,2,8,1,0,1
6126,19.0,2,10,6,0,1
6127,9.0,2,10,2,0,1
6128,9.0,2,2,1,0,0
6129,18.0,2,3,2,4,1
6130,15.0,2,1,10,4,0
6131,27.0,9,6,1,0,1
6133,19.0,14,8,10,0,1
6134,15.0,2,6,10,4,0
6136,1.0,2,10,10,0,0
6141,9.0,24,8,2,2,1
6142,15.0,24,5,10,0,0
6145,9.0,14,2,1,0,0
6147,9.0,2,4,9,0,0
6149,25.0,14,2,1,0,0
6150,9.0,24,8,10,0,0
6154,18.0,2,4,1,0,1
6156,27.0,2,6,10,4,1
6158,27.0,14,6,1,0,1
6159,5.0,2,5,9,2,0
6160,9.0,2,5,2,0,1
6161,5.0,14,1,6,0,0
6162,18.0,14,4,10,0,1
6164,26.0,14,6,10,0,1
6166,5.0,2,5,1,0,0
6167,27.0,14,6,1,0,0
6169,9.0,24,2,10,0,1
6170,9.0,14,8,1,0,0
6171,18.0,13,4,10,0,1
6172,17.0,14,1,1,0,1
6173,9.0,2,10,2,0,0
6175,25.0,14,2,1,0,1
6176,5.0,9,5,1,0,1
6177,10.0,14,7,1,0,1
6179,27.0,9,6,1,0,1
6180,9.0,9,2,1,0,0
6181,9.0,9,8,1,0,1
6182,19.0,15,10,3,0,0
6183,5.0,9,1,10,4,0
6184,15.0,2,8,10,4,0
6186,9.0,2,8,1,0,1
6187,15.0,2,2,10,4,0
6188,15.0,2,10,10,4,0
6189,15.0,2,10,10,4,0
6190,15.0,2,3,10,4,0
6192,18.0,24,3,6,0,1
6193,18.0,2,4,1,0,1
6194,18.0,2,3,1,4,1
6195,15.0,2,5,10,4,0
6196,15.0,2,1,10,4,0
6197,19.0,4,5,1,2,1
6198,9.0,2,8,2,2,0
6199,19.0,4,2,1,2,1
6200,18.0,14,3,9,0,1
6201,4.0,2,10,10,4,0
6202,15.0,2,4,10,4,0
6203,15.0,2,8,10,4,0
6204,15.0,2,1,10,4,0
6205,15.0,2,4,10,4,0
6206,15.0,2,3,10,4,0
6207,15.0,2,8,10,4,0
6208,15.0,2,5,10,4,0
6209,15.0,2,5,10,4,0
6210,15.0,2,8,10,4,0
6211,18.0,14,3,2,0,1
6212,15.0,2,10,10,4,0
6213,27.0,2,6,10,4,1
6215,18.0,12,1,9,0,0
6216,9.0,24,8,1,0,1
6217,18.0,14,4,10,0,1
6219,2.0,2,10,3,0,1
6220,5.0,2,1,1,4,0
6221,18.0,2,4,2,4,1
6222,18.0,2,4,2,0,0
6223,18.0,24,3,1,0,1
6224,9.0,24,8,9,0,0
6227,12.0,16,10,11,0,1
6230,18.0,16,4,1,0,0
6232,18.0,16,4,1,0,1
6233,9.0,2,7,1,0,1
6235,18.0,16,3,1,0,1
6236,9.0,16,7,10,0,1
6237,27.0,24,6,2,0,1
6238,9.0,2,4,6,0,0
6239,19.0,14,2,2,0,0
6240,27.0,21,6,10,0,0
6241,18.0,2,3,1,0,1
6242,5.0,24,1,1,0,1
6244,18.0,16,4,1,0,1
6245,18.0,16,4,1,2,0
6246,5.0,10,1,2,0,1
6247,1.0,16,10,6,0,0
6248,19.0,21,10,1,0,1
6251,18.0,2,4,2,0,0
6253,27.0,24,6,2,2,1
6254,9.0,12,8,1,0,0
6257,5.0,2,5,1,0,0
6258,18.0,16,3,1,0,1
6260,9.0,16,7,1,2,1
6261,19.0,12,2,10,0,1
6263,18.0,24,4,1,0,0
6264,18.0,24,4,10,0,1
6265,15.0,23,2,10,0,1
6268,9.0,16,7,1,0,1
6269,9.0,16,8,10,2,1
6270,18.0,24,3,9,0,1
6274,18.0,24,3,9,0,1
6277,5.0,16,5,6,2,1
6278,18.0,24,1,1,0,0
6279,19.0,23,10,10,0,0
6280,15.0,23,4,10,0,0
6284,9.0,2,7,1,0,1
6287,27.0,16,6,1,0,0
6288,9.0,2,4,1,0,0
6293,18.0,10,4,1,0,0
6296,15.0,2,4,10,4,0
6297,15.0,2,8,10,4,0
6298,15.0,2,10,10,4,0
6301,18.0,24,4,6,0,1
6302,19.0,2,2,1,2,0
6303,15.0,2,8,10,4,0
6306,15.0,2,4,10,4,0
6307,19.0,24,4,1,0,0
6308,19.0,24,10,3,0,0
6309,19.0,14,10,9,0,0
6311,27.0,24,6,10,0,0
6312,1.0,24,4,11,2,0
6315,15.0,24,5,10,0,1
6316,9.0,24,4,6,0,0
6317,1.0,24,1,10,0,0
6318,27.0,14,6,2,0,1
6319,5.0,4,1,10,4,0
6320,18.0,12,3,1,0,1
6321,19.0,2,4,2,0,0
6322,18.0,2,3,3,0,1
6323,9.0,2,8,9,2,0
6324,18.0,9,4,1,0,0
6326,18.0,2,3,2,0,1
6327,27.0,2,1,10,4,0
6328,18.0,2,10,6,4,0
6329,18.0,24,3,2,0,1
6330,19.0,14,1,9,0,1
6333,27.0,24,6,10,2,0
6334,18.0,24,3,2,0,1
6335,19.0,2,10,2,0,1
6336,27.0,9,6,1,0,1
6337,15.0,2,4,10,4,1
6338,15.0,2,10,10,4,0
6339,15.0,2,5,10,4,0
6341,27.0,2,6,10,4,0
6342,15.0,2,1,10,4,0
6345,16.0,24,1,10,0,0
6346,9.0,24,8,1,0,0
6348,9.0,14,7,2,0,1
6349,19.0,14,10,10,0,0
6351,18.0,24,4,1,0,0
6352,5.0,24,3,1,0,1
6354,19.0,12,10,9,0,0
6355,18.0,2,4,1,0,1
6356,27.0,2,1,2,4,1
6357,9.0,21,10,1,0,0
6359,18.0,2,4,1,0,0
6360,19.0,14,2,10,0,1
6361,15.0,23,3,10,0,0
6363,27.0,24,6,10,0,0
6365,19.0,21,10,1,0,1
6366,19.0,14,10,3,0,1
6367,27.0,14,6,1,0,0
6368,19.0,24,2,10,0,0
6370,9.0,9,4,1,0,0
6372,18.0,14,3,3,0,1
6373,5.0,24,1,9,0,1
6374,27.0,9,6,10,0,1
6375,27.0,2,6,6,2,1
6378,9.0,14,8,1,0,1
6379,18.0,2,3,3,0,0
6380,5.0,14,5,6,0,0
6381,15.0,2,5,10,4,0
6382,15.0,2,8,10,4,0
6383,15.0,2,1,10,4,0
6386,27.0,12,6,2,0,0
6387,15.0,23,2,10,0,1
6388,18.0,24,10,1,0,1
6389,9.0,14,4,10,0,0
6390,27.0,14,6,10,0,0
6393,10.0,14,7,3,0,1
6394,19.0,14,2,3,0,1
6395,18.0,14,1,6,0,0
6396,19.0,21,10,1,0,0
6397,26.0,14,6,1,0,1
6398,19.0,24,10,6,0,1
6400,19.0,21,10,1,0,1
6401,9.0,14,8,9,0,1
6402,19.0,14,10,2,0,1
6404,19.0,2,10,6,0,0
6405,18.0,14,4,1,0,1
6406,9.0,12,7,1,0,0
6407,19.0,14,10,10,0,0
6408,18.0,24,4,10,0,1
6409,19.0,21,10,1,0,1
6411,18.0,12,3,1,0,1
6413,19.0,14,4,2,0,0
6414,27.0,21,6,1,4,1
6415,18.0,14,4,10,0,0
6416,5.0,14,1,6,0,0
6417,9.0,2,8,10,2,1
6418,19.0,2,7,1,0,1
6420,18.0,14,3,10,0,1
6421,9.0,14,10,1,0,1
6422,1.0,2,5,10,0,0
6423,15.0,2,3,10,4,0
6424,19.0,2,2,1,4,0
6425,5.0,9,1,1,0,1
6427,18.0,2,3,9,0,0
6428,9.0,2,7,2,0,1
6429,18.0,2,4,10,4,0
6430,15.0,2,1,10,4,0
6431,15.0,2,1,10,4,0
6432,27.0,2,6,10,4,0
6434,27.0,2,6,1,0,1
6436,9.0,2,8,1,0,1
6437,15.0,2,5,10,4,0
6438,15.0,2,1,10,4,0
6440,18.0,24,3,1,0,0
6441,27.0,14,6,9,2,0
6442,27.0,21,6,10,4,0
6443,15.0,23,3,10,0,0
6444,10.0,14,7,10,0,1
6447,18.0,12,3,1,0,1
6448,18.0,14,4,10,0,0
6451,12.0,14,10,10,0,0
6452,18.0,14,4,6,0,0
6453,10.0,14,8,3,0,0
6460,15.0,2,5,10,4,0
6462,27.0,14,6,3,0,1
6463,10.0,2,8,1,4,0
6467,5.0,14,5,10,0,0
6468,18.0,21,3,9,2,1
6469,18.0,12,3,11,0,1
6472,15.0,14,10,3,0,0
6474,27.0,21,6,1,0,1
6475,5.0,24,5,15,0,0
6478,9.0,2,8,1,0,1
6480,18.0,14,3,1,0,1
6481,9.0,2,7,1,3,1
6483,15.0,23,2,10,0,1
6485,15.0,24,2,10,0,0
6487,18.0,24,4,6,0,0
6488,1.0,14,5,10,0,0
6490,18.0,24,4,10,0,0
6491,15.0,24,1,10,0,0
6492,15.0,24,1,6,0,0
6496,27.0,6,6,1,0,1
6497,19.0,14,10,1,0,0
6498,19.0,24,10,1,0,1
6499,20.0,14,2,1,0,1
6500,18.0,24,3,1,0,0
6502,19.0,12,10,1,0,1
6504,27.0,7,3,1,0,1
6506,27.0,16,6,2,0,1
6507,19.0,12,2,10,0,1
6508,9.0,12,2,6,0,0
6509,1.0,12,1,10,0,0
6510,10.0,2,8,9,4,0
6511,20.0,16,10,6,0,1
6512,5.0,16,5,6,0,0
6514,25.0,16,8,1,0,1
6515,9.0,2,8,2,0,1
6517,5.0,2,5,1,4,1
6518,3.0,2,10,10,4,1
6519,10.0,2,8,1,0,0
6521,15.0,2,4,3,4,0
6524,9.0,2,8,1,4,0
6525,9.0,2,8,2,4,1
6526,15.0,2,10,10,4,0
6527,15.0,2,1,10,4,0
6529,27.0,24,6,1,0,1
6530,25.0,24,10,1,0,0
6532,15.0,23,3,10,0,0
6533,15.0,23,4,10,0,0
6535,12.0,24,4,3,0,0
6536,15.0,24,3,10,0,0
6538,5.0,2,5,1,0,0
6540,18.0,24,4,1,0,0
6541,27.0,24,6,2,0,1
6544,27.0,9,6,1,0,0
6545,5.0,10,1,3,0,0
6549,9.0,2,8,1,0,1
6550,19.0,14,2,3,0,0
6551,19.0,2,10,6,0,1
6552,27.0,24,6,2,0,1
6554,5.0,9,1,1,0,0
6555,27.0,14,6,10,0,0
6556,9.0,14,8,2,0,1
6558,1.0,14,10,10,0,0
6559,9.0,2,8,1,0,0
6560,15.0,2,10,10,4,0
6561,15.0,2,10,10,4,0
6562,18.0,14,4,2,0,1
6563,18.0,14,4,10,0,0
6564,19.0,21,10,1,0,1
6565,9.0,2,7,1,3,0
6566,15.0,2,4,10,4,0
6567,27.0,2,5,1,4,1
6568,15.0,2,8,10,4,0
6569,18.0,2,3,3,4,0
6570,15.0,2,1,10,4,0
6571,20.0,24,10,1,0,0
6573,1.0,24,1,10,0,0
6574,9.0,2,8,1,0,1
6575,18.0,2,4,1,0,0
6576,5.0,2,1,1,4,1
6577,15.0,14,10,10,0,0
6579,19.0,12,10,10,0,1
6580,9.0,2,8,2,2,0
6582,21.0,2,1,10,4,0
6583,10.0,14,2,10,0,0
6584,19.0,24,10,6,0,1
6585,5.0,24,1,1,0,0
6586,27.0,14,6,2,0,1
6589,19.0,2,10,1,0,0
6590,19.0,2,1,1,4,1
6591,5.0,14,5,2,0,0
6592,9.0,14,8,6,2,1
6595,5.0,9,5,2,0,0
6596,15.0,2,7,10,4,0
6597,19.0,2,10,1,0,1
6598,18.0,9,4,1,0,0
6600,18.0,21,3,1,0,1
6601,15.0,2,10,10,4,1
6602,15.0,2,3,10,4,0
6603,27.0,21,6,10,4,0
6605,18.0,14,4,1,0,1
6606,18.0,14,5,1,0,0
6607,5.0,14,1,10,0,0
6608,27.0,24,6,1,0,1
6609,15.0,24,5,10,0,0
6610,27.0,24,6,6,0,0
6611,27.0,24,1,2,0,0
6612,19.0,14,10,10,0,0
6613,9.0,2,7,3,2,1
6614,9.0,2,8,6,4,1
6616,27.0,2,6,10,0,1
6617,18.0,14,2,1,0,0
6618,15.0,24,4,10,0,0
6619,9.0,2,8,6,3,1
6620,9.0,24,7,10,0,0
6622,19.0,2,10,1,0,1
6623,9.0,2,7,6,0,1
6624,19.0,2,10,9,0,1
6625,19.0,24,10,10,0,0
6626,19.0,21,10,1,0,1
6630,18.0,2,3,3,0,1
6631,15.0,2,10,10,4,0
6632,15.0,2,1,10,4,0
6635,18.0,10,4,10,0,1
6636,9.0,14,8,1,0,1
6637,9.0,14,8,3,0,1
6638,5.0,2,1,2,4,1
6639,9.0,9,8,1,0,0
6640,9.0,9,7,1,0,1
6642,19.0,24,10,6,0,0
6643,19.0,2,2,3,4,1
6644,19.0,24,10,10,0,0
6645,12.0,14,4,10,0,0
6646,15.0,2,10,10,4,0
6648,15.0,2,8,10,4,0
6649,15.0,2,3,10,4,0
6650,19.0,2,10,1,4,1
6653,15.0,2,8,10,4,0
6655,19.0,13,2,10,0,1
6657,19.0,24,2,10,0,1
6660,18.0,14,4,3,0,1
6662,5.0,14,1,6,0,0
6663,18.0,14,4,10,0,0
6665,20.0,14,10,1,0,1
6666,19.0,15,2,10,0,1
6667,19.0,2,10,3,4,0
6669,5.0,2,1,6,4,0
6670,18.0,14,4,1,0,1
6671,9.0,14,4,1,0,0
6673,19.0,2,10,3,4,0
6674,18.0,24,4,1,0,0
6675,18.0,10,3,3,0,1
6676,19.0,14,2,9,0,0
6678,18.0,24,4,10,0,1
6681,15.0,23,1,10,0,1
6682,19.0,14,2,10,0,0
6684,19.0,1,10,2,0,1
6685,1.0,14,1,3,0,0
6688,18.0,14,4,10,0,1
6693,19.0,7,10,1,0,0
6698,5.0,2,5,1,0,1
6701,15.0,2,2,10,4,0
6702,9.0,21,10,1,0,1
6703,15.0,2,10,10,4,0
6704,9.0,2,5,1,4,0
6706,18.0,2,4,1,4,0
6707,19.0,2,10,1,0,1
6708,15.0,2,7,10,4,0
6709,9.0,2,7,2,0,1
6711,9.0,2,7,1,0,1
6712,15.0,23,4,10,0,0
6715,18.0,14,3,3,0,1
6716,9.0,2,7,1,0,1
6717,18.0,14,4,6,0,1
6718,15.0,14,8,10,0,0
6719,10.0,7,8,10,4,1
6721,18.0,10,10,9,0,0
6722,18.0,2,10,2,0,1
6723,9.0,2,4,1,0,1
6724,19.0,12,10,10,0,0
6726,27.0,24,6,10,0,1
6727,5.0,14,5,10,0,0
6728,19.0,21,10,1,0,1
6729,10.0,14,8,1,0,1
6730,1.0,14,5,2,0,0
6732,19.0,21,10,1,0,1
6733,27.0,2,5,10,4,1
6738,15.0,2,4,10,4,0
6741,18.0,2,4,2,4,0
6743,9.0,2,8,1,4,0
6747,15.0,2,1,10,4,0
6748,15.0,2,3,10,4,0
6750,1.0,24,5,10,0,0
6751,19.0,24,10,1,0,1
6752,19.0,24,4,1,0,0
6753,19.0,16,2,10,0,0
6757,18.0,16,4,1,0,0
6758,5.0,2,1,1,4,0
6759,27.0,16,6,6,0,1
6760,19.0,14,10,1,0,1
6761,5.0,14,5,11,0,1
6764,19.0,2,10,1,0,1
6765,19.0,16,10,3,0,1
6766,19.0,16,2,3,0,1
6767,19.0,16,10,2,0,1
6768,9.0,12,4,10,0,0
6769,19.0,2,10,1,0,1
6770,9.0,9,8,1,0,1
6771,18.0,10,3,2,0,0
6772,21.0,14,1,10,0,0
6775,27.0,2,6,2,4,1
6776,5.0,2,1,6,4,0
6777,15.0,2,5,10,4,0
6778,27.0,2,6,2,0,1
6779,19.0,2,1,3,4,1
6780,15.0,2,10,10,4,0
6781,15.0,2,2,10,4,0
6782,15.0,2,4,10,4,0
6783,15.0,23,3,10,0,0
6784,15.0,2,3,10,4,0
6785,15.0,2,10,10,4,0
6787,15.0,2,10,10,4,0
6789,15.0,2,1,10,4,1
6790,18.0,2,4,10,4,0
6791,18.0,2,4,3,0,0
6793,15.0,2,8,10,4,1
6796,15.0,2,1,10,4,0
6797,15.0,2,3,6,4,0
6798,15.0,2,5,10,4,0
6799,5.0,2,1,10,4,1
6800,15.0,2,6,10,4,0
6802,15.0,2,6,10,4,0
6803,15.0,2,10,10,4,0
6805,5.0,24,1,6,0,0
6806,18.0,24,8,6,0,0
6808,18.0,24,4,10,0,0
6809,19.0,24,2,1,0,0
6810,18.0,24,3,1,0,1
6811,18.0,14,7,2,0,0
6812,27.0,11,1,2,2,1
6813,15.0,23,3,10,0,0
6814,27.0,14,6,6,0,1
6815,18.0,24,3,9,0,1
6817,18.0,24,4,1,0,0
6820,5.0,24,1,1,0,0
6821,9.0,2,7,1,0,1
6822,9.0,2,7,2,0,1
6823,5.0,14,1,10,0,0
6824,5.0,10,5,10,0,0
6825,15.0,23,10,10,0,0
6826,1.0,24,8,1,0,1
6827,19.0,24,10,10,0,0
6828,18.0,24,4,10,0,1
6829,15.0,23,1,10,0,0
6830,18.0,24,3,10,0,1
6831,9.0,24,8,10,0,1
6832,18.0,24,10,10,0,0
6833,15.0,23,5,10,0,0
6834,18.0,14,4,1,0,0
6837,15.0,24,3,10,0,0
6838,18.0,14,4,3,0,0
6839,19.0,14,2,3,0,0
6840,25.0,2,10,1,0,0
6841,19.0,2,10,1,0,1
6843,18.0,2,3,11,4,1
6844,18.0,2,3,1,4,0
6845,18.0,2,4,1,0,0
6846,9.0,24,8,10,0,1
6847,15.0,2,7,10,4,0
6851,15.0,2,10,10,4,0
6852,15.0,2,2,10,4,0
6853,10.0,14,10,11,0,1
6857,19.0,2,10,1,0,1
6860,19.0,14,4,9,0,0
6861,19.0,14,10,6,0,1
6862,27.0,21,6,1,2,0
6864,25.0,13,10,2,0,1
6865,18.0,2,3,1,0,1
6866,19.0,2,10,1,4,0
6869,9.0,2,8,1,0,1
6871,15.0,2,3,3,4,0
6872,15.0,2,9,10,4,1
6873,18.0,2,3,6,4,1
6874,9.0,2,3,3,4,0
6875,15.0,2,10,10,4,0
6876,15.0,2,1,10,4,0
6877,9.0,14,8,6,0,1
6879,19.0,2,5,10,4,0
6880,18.0,0,4,10,2,0
6882,9.0,14,8,10,0,0
6885,18.0,24,3,2,0,1
6886,5.0,2,1,10,0,1
6887,18.0,16,3,2,0,0
6888,18.0,16,4,0,0,0
6889,9.0,16,4,1,0,0
6893,9.0,16,7,6,0,0
6896,19.0,21,10,1,0,0
6899,20.0,16,9,1,0,0
6900,19.0,24,10,1,0,1
6901,19.0,12,10,6,0,1
6902,18.0,10,4,1,0,0
6903,9.0,12,7,10,0,0
6905,27.0,21,6,1,4,1
6907,27.0,15,6,2,0,1
6909,18.0,16,3,1,0,0
6910,18.0,2,8,2,0,0
6911,5.0,10,5,1,0,1
6913,20.0,16,10,10,0,0
6914,18.0,10,3,2,0,0
6916,19.0,16,10,2,0,1
6917,18.0,16,4,10,2,0
6918,15.0,16,7,10,0,0
6919,27.0,16,6,1,0,0
6920,19.0,16,10,2,0,0
6921,18.0,24,8,1,0,0
6923,19.0,16,10,3,2,1
6924,18.0,24,4,10,0,1
6925,15.0,24,8,3,0,1
6926,18.0,12,3,3,0,1
6928,18.0,2,3,1,0,0
6929,5.0,24,1,10,0,0
6930,18.0,2,3,2,0,1
6931,18.0,0,5,1,0,0
6933,15.0,16,4,1,3,1
6934,9.0,16,6,3,0,1
6935,5.0,16,1,3,0,0
6936,18.0,16,4,2,0,1
6937,5.0,9,1,6,4,1
6938,15.0,1,10,10,0,0
6940,19.0,24,10,1,0,1
6941,20.0,16,10,10,0,0
6942,27.0,12,6,10,0,1
6944,9.0,24,2,2,0,0
6946,18.0,12,3,1,0,1
6947,18.0,16,3,6,0,1
6948,21.0,2,1,1,4,1
6949,21.0,2,1,1,4,1
6951,21.0,2,1,1,4,1
6952,21.0,2,1,1,4,1
6953,18.0,16,0,1,0,0
6954,27.0,16,6,2,0,1
6955,19.0,2,10,1,0,0
6956,1.0,24,8,2,0,0
6957,5.0,16,5,10,3,1
6958,27.0,16,6,2,0,1
6959,18.0,16,3,2,0,0
6961,19.0,16,10,1,0,0
6962,5.0,2,1,1,4,1
6964,18.0,16,3,1,0,1
6965,18.0,24,3,2,0,0
6966,9.0,16,8,3,0,1
6967,27.0,16,6,2,0,1
6968,19.0,24,5,3,0,0
6969,18.0,16,3,1,0,0
6970,18.0,24,3,2,0,1
6971,19.0,24,2,2,0,1
6972,19.0,24,10,11,0,1
6973,18.0,16,3,1,0,1
6974,19.0,15,2,1,0,0
6975,9.0,16,8,1,0,1
6976,27.0,16,6,2,0,0
6979,18.0,16,3,10,2,1
6980,19.0,21,10,3,0,1
6981,18.0,2,1,6,0,0
6982,18.0,14,4,1,0,0
6983,18.0,14,4,3,0,0
6984,19.0,14,10,2,0,1
6985,18.0,14,3,1,0,1
6987,9.0,14,7,3,0,1
6990,19.0,14,10,10,0,0
6991,21.0,3,1,2,4,0
6992,21.0,3,1,2,4,0
6994,15.0,23,4,10,0,0
6995,18.0,14,3,2,0,1
6996,27.0,14,6,2,0,1
6997,5.0,24,1,2,0,1
6998,15.0,23,1,10,0,0
6999,10.0,14,8,10,0,1
7001,15.0,23,1,10,0,0
7002,25.0,2,10,1,0,1
7004,9.0,14,7,1,0,1
7005,27.0,24,4,2,0,0
7006,15.0,23,8,10,0,1
7008,15.0,2,4,10,4,0
7010,15.0,2,3,1,4,0
7011,15.0,2,8,10,4,0
7013,19.0,23,10,1,0,0
7014,5.0,24,1,10,0,1
7015,27.0,24,5,10,0,0
7016,10.0,24,8,2,0,1
7018,27.0,24,6,2,0,1
7019,15.0,23,3,10,0,0
7020,18.0,14,4,2,0,1
7021,5.0,24,1,10,0,1
7022,27.0,2,6,10,3,1
